s1,beginning_description,following_from_self,following_from_others
1.3,"女,因为婚姻不幸福，所以我对生活没有希望，他也不会和我离婚，我感觉自己抑郁啦",五年 // 闪婚，婚后感情一直都不太好， // 孩子四岁啦 // 我很不喜欢他 // 只是觉得年龄大了结婚的 // 他是一个很内向的人，我很郁闷，他对我还家暴啦，不想继续，他不同意离婚 // 因为没办法和平离婚我很抑郁，做什么事都没有心情,结婚多长时间了？ // 有孩子吗？ // 你长要什么呢 // 这是闪婚的悲剧 // 有没有想过试着去修复挽救两个人之间的感情呢？ // 中国式的逼婚结果，具体发生了什么事 // 我可以帮你理清头绪分析你们的愿意， // 如果需要帮助请点击我头像关注我私聊详情 // 可以通过咨询来调整自己在婚姻中的感受 // 实在不行可以通过法律援助 // 如果缘尽， // 另外心理创伤可以通过心理咨询化解 // 因为婚姻不幸福，你就没有希望吗？ // 你也说到他不会同意离婚。所以我建议你面对你们之间的不舒服，解决不舒服。这样也是对你自己的保护。 // 欢迎你约我电话咨询讨论
1.3,"女,老公不在家的时候有点想他，但是回来后不不知说什么，生怕说错了引起他发脾气。",老师们好！ // 也不是经常，偶尔吧。 // 他会跟我发脾气，我的爸爸在我记忆里没跟我发过脾气。,结婚多久了  你有些害怕他吗 // 是什么主要原因让你担心的呢？ // 这么在乎老公，可是又怕他，感觉有内心矛盾，为什么会这样？ // 你还 // 在一起的时候经常会引得他发脾气吗？ // 他是真的常常对你发脾气吗？你的爸爸也会常常对你发脾气吗？
1.3,女 我目前很伤心，不想离婚，但又不能原谅老公对我的伤害，你说我该怎么办?很苦恼。,有 // 现在我们交流，彼此感觉都是一种伤害 // 我也在想该怎么办 // 很伤心 // 他的每一句话都让我感到心碎 // 帮我支支招,有孩子吗 // 点击头像 帮助你分析指导。 // 老公伤害你什么了 // 先通过咨询调整好自己的状态～再考虑离婚的事情 // 老公对你有什么伤害
1.3,女 被老公发现我和别人的暧昧信息，老公很生气喝醉酒！现在都不理我了，我该怎么办？,在 // 打电话都不接我的了，怎么去道歉？ // 我想我老公不会原谅我的了 // 他真的好生气好生气 // 我真不知该怎么办才好,他内心受伤了，真诚的去道歉，让他信任你以后不会再出现这样的行为了！ // 在吗？ // 他现在处于情绪状态下。你能做的就是过好当下。 处理好自己内心的不舒服 // 我建议你先来做咨询调整你内心的亲密关系。 这样可以帮助您学习如何与爱人沟通，化解不舒服 // 欢迎点我关注，约我电话咨询
1.3,女 最近有家庭矛盾，母亲长期被家暴，父亲不愿离婚，现在有各种害怕，晚上睡不着觉。,我也是学心理的，可是我不知道如何劝解，我是大二的学生 // 好 // 谢谢老师 // 嗯,现在家暴犯法了 // 可以通过法律途径解决 // 你多大了？如果你不能直接帮到他们，可以建议他们，求助心理咨询。 // 这个不是简单的心理问题了，已经涉及法律问题了 // 涉及到暴力了 // 你是学心理的，应该可以帮到他们，分别做他们的工作吧！ // 先要停止家暴侵害，保护好当事人，然后再寻求心理解决。 // 最好是让母亲先离开。 // 相信你能做到。 // 爸爸再家暴马上报警。 // 可以跟爸爸说好，再用暴力马上报警。 // 这个是底线。 // 有效停止他们互相的暴力侵害之后再寻求心理方面的帮助。 // 一般家庭暴力女方善用软暴力，男方是硬暴力，双方分开会好。
1.3,怀孕了 婆婆太强势逼老公跟我离婚 可我还爱老公 老公也还爱我 但一边是我 一边是他妈妈,我找下很苦恼 // 我现在很苦恼 // 我怀孕期间 老公出去找了ktv的小姐手机信息被我看到了 我就发了很大的脾气  然后说了很多不堪的话 都被婆婆看到了 婆婆很强势 也不讲道理 逼老公跟我离婚 // 我不知道该怎么办 老公很小 一点主见没有 婆婆对我总像外人 性格也强势 我改了很多 偶尔回来跟我爸妈抱怨一下 老公回去说给婆婆听了  婆婆这次非逼老公跟我离婚 我不想跟老公离 // 我现在不方便啊 // 可以解惑吗？,为什么要离婚呢？ // 离婚是人生中的大事 // 嗯，爱老公最好的方式学会爱婆婆 // 你和婆婆之间发生什么事了呢？ // 愿意电话咨询详细说说吗？ // 文字交流有限，建议购买服务做付费咨询。 // 这里只能简单回答，想解决问题可以约我时间付费咨询。 // 你老公是什么态度？ // 国家二级心理咨询师、国家二级婚姻家庭咨询，为您提供专业的婚恋情感咨询！ // 美女
1.3,"女,结婚一年我想有个家可是老公不愿意买房，家里有钱但他买什么都觉得压力大，我想离婚.",价值观不同是不是该离婚 // 是的 // 好的,你想离婚？你想解决什么问题 // 不知道是否应该离婚，让老师帮助你做决定，是吗？ // 购买一个服务，电话沟通或者图文咨询，可以吗？ // 因为感情问题较复杂，不是几句话就能说清楚的 // 点我头像，再点图文咨询，与你私聊 // 给你留言了 // 买房的事情。你的意见没有什么作用吗？ // 让你感觉自己在家中在他心中没有只要位置吗？
1.3,"女,老是和老公吵架，哎，这日子没法过了，他老说我不懂事，哎罗嗦，我还觉得他的问题呢",,相处难，是吗？ // 经常因为什么和他吵架？ // 吵架一定是两个人的问题不是某一个人的问题 // 感情问题较复杂，不是几句话就能说清楚的的， 老师需要详细了解你的情况，分析原因，才能找出解决方法。我建议你付费咨询，因为电话沟通方便。点我头像，再点图文咨询，与你私聊好吗？ // 为什么吵 // 夫妻出现问题，双方都有责任的 // 以自己为参照点，往外看人看优点，向内看我看弱点，尚如此，和谐也。
1.3,女 奶奶重男轻女导致家里关系不好！妈妈和他的婆媳关系可老伙了！怎么处理婆媳关系呀！,,关键要靠你爸爸来平衡 // 你多大？ // 美女
1.3,"女,您好！我刚结婚半年，结婚以来就一直争吵，并没有甜蜜的感觉，昨天他向我提出离婚了",不是，我们恋爱四年多结的婚 // 主要是他家，还有他的性格 // 恋爱的时候，他就挺回避带我去他家里，我只知道他的家庭条件不好，结婚后发现他父母比较懒惰，经常伸手跟他要钱，我刚结婚的时候，他妈妈还好好做了几天饭，十来天就不好好做了，每天都是凑合。他爸爸不愿挣钱，家里的房子是他父母借的钱，还有他贷款，他每月都要还贷款，而父母每天都在家看电视 // 我每天回去，沙发上都躺着他爸妈姥姥，看电视，头都要大了 // 刚开始，我就跟他说，抱怨他爸不还账，他妈不做饭,半年就离婚，发生什么事情，是闪婚吗 // 如果大家都不开心过着也没意思，是吧 // 争吵的原因是什么呢 // 他家怎么了，他个性怎么样 // 你们处了4年，对他应该了解一些呀 // 他什么性格？会提离婚？ // 看起来似乎有些糟糕 // 这种家庭，你是怎么想的 // 那你是怎么面对这种清形的呢 // 你们不能出来单过吗？ // 这样的环境你的爱人压力也很大
1.3,男 在家里什么都被管控，家人三句不离催婚。父亲是酒蒙子。在厂里处处被针对。不想活了,我也想独立 // 每次我要搬出去我得了羊癫疯的母亲就劝我 // 说我爸的难处，之类。有时候非常烦躁，每次看到父母的难处就心里难过就想帮忙。可是每次忙完都挨骂。,你多大？可以独立吗 // 离不开家吗？不能独立吗？要想不受家里人掌控，需要独立哦。
1.3,女 家人逼婚，我说话不会园话，我不想结婚，和家人说不老三句，就吵起来，一想事就头疼,我说了，不过23不结婚，家人不同意，我是我这里的人都结婚的早，16.17都结婚了 // 我不会说话，我也不咋说话 // 对别人来说我属于冷漠的，也是家庭的过吧 // 那我该咋办 // 是通话吗？ // 直拨通可以吗,家人了解你的想法么？ // 你没说你的理由么？说服他们 // 哦 // 哦嗯。 // 可能表达自己的方式上出现问题，可以通过咨询获得帮助，点击我的头像私聊详谈。可以预约咨询 // 是的，嗯 // 可以的 // 直接通或者购买咨询产品都可以。 // 能说说你自己的打算吗
1.3,"女,和婆婆总有这样那样的问题，老公夹在中间很难做，每次都想忍，可是有时候真的忍不了！",我婆婆是屡说屡教，屡教不改型的，我是说多了嫌烦，最多只说三遍就不理人型的！昨晚我给宝宝喂奶，宝宝一直含着我的乳头在动，孩子的奶奶摸摸孩子的脚孩子就动的更厉害了，我让她不要动，说了好几遍还是动！这样的事情已经不是一次两次了，我真的很烦躁！,美女 // 婆媳关系是比较棘手，但是真想解决是有方法的 // 你们是和婆婆一起做的吗 // 忍不如通，通了彼此都舒畅。 // 你们是跟婆婆一起住的吗 // 能够替老公着想真的挺不错的事情 // 奶奶为什么摸孩子脚？
1.3,女 我还不是很想结婚，家里介绍对象，自己觉得还不是很满意，可是家里觉得是自己挑，压力大,觉得想多点自由的时间，觉着比较喜欢有点魅力的男性 // 主要是家里的压力太大了，相亲见得也不少，他们说是我的眼光高，因为结婚的事跟家里老是有矛盾，他们现在又想让我今年就结婚，有点接受不了，因为这事都郁闷了,直接给你家里人说 // 多大年龄 // 你为什么不愿意结婚现在 // 和父母好好沟通一下 // 如果不符合心愿，挑也是正常的 // 那就自己去谈 // 完美主义者，确实挑花眼了 // 自己的择偶标准是怎样的
1.3,"女,我从小就单亲家庭九个月一直没有妈妈我母亲也没有看过我也没有找过我 我该不该找道生母呢",有种想法 // 该不该找呢 // 我不理解我生母为什么不找我呢 // 怕伤害我爸狠矛盾,你想找吗？ // 可以去找她 // 知道自己从哪里来也可以 // 爱。去找到。感恩妈妈生育你。 // 给了你生命。 // 点击我头像加关注选择图文咨询，最近我有点忙，闲的时候免费给你建议，联系我
1.3,女 我每天以泪洗面好痛苦，心里窝囊出病了想找个人说说知心话帮我分析下我的婚姻该何去何从,我打字太慢 // 请问,给你留言了 // 愿意和我详细聊聊吗 // 点击我头像关注我私聊详情 // 没关系 // 给你留言了 // 具体发生什么事情了 // 具体可以电话咨询 // 点我头像 、点击电话咨询呼叫 // 电话吧 // 发生了什么事情呢？ // 承受了怎样的痛苦呢？ // 美女
1.3,女 快要结婚了。感觉我家人都把我当外人看了。而且有时候和嫂子开玩笑哥哥都让嫂子和我打架，,,和哥哥沟通吧， // 发生了什么事情吗 // 开玩笑的话不要过分当真吧 // 是不是快结婚了，很舍不得离开家？
1.3,"女,老公脾气暴躁，孩子两岁半已经受到严重影响，家庭氛围紧张，随时在孩子面前大吵，怎么办？",任何情况都有，生活中的很小很小的事都会 // 比如孩子不想吃饭，比如我没有擦干净厨台 // 等等哇，就是正常人都能理解包容的小事，在他眼里就不能容忍 // 我就是不会跟他相处，沟通不了 // 找对象时候就发现有点，但是好的时候也挺好，我也没在意，有了孩子后我们就经常吵架,老公的爆脾气从什么时候开始的 // 老公在什么情况下，发脾气呢？ // 可以建议老公来心理咨询 // 理解你的心情，你可以先咨询吗？对他更了解一些，学会和他相处 // 与他的个性有关，需要具体咨询 // 美女 // 的确挺让你为难的，老公的脾气应该也很伤你，让你痛苦和不知所措。你可以先咨询下 // 互动调整 // 带他接受心理咨询 // 极度要求完美
