s1,beginning_description,following_from_self,following_from_others
1.3,女 想离婚又犹豫，是还有爱还是亲情在左右我的内心！,压力太大，我想解脱 // 女儿也同意我离婚，说和我一起过，我犹豫不下的就是我的儿子，跟他爸爸会不习惯的。可是让我带两个孩子我又不行,也有可能是自己的恐惧。 // 为什么想离婚呢？可以改变吗？ // 想离婚是因为什么呢 // 亲 // 有犹豫，婚姻就有挽回的可能！ // 来自哪方面的压力呢 // 具体是什么压力呢？ // 点击我头像加关注选择图文咨询 // 日积月累的问题不是三言两语就能说明清楚的 // 请问你们为什么离婚呢？ // 退到一对一界面看我给你的留言 // 点我头像，私聊吧 // 亲，离婚不能解决所有的问题，旧的压力，没有了，新的压力也产生了，你说呢， // 美女，两个孩子的婚姻要慎重些 // 离婚后   你能想象到会是什么状态吗 最糟糕的结果想过吗 // 假如需要进一步咨询 点击头像关注电话详聊吧 // 具体说说。帮助分析
1.3,老婆有个关系暧昧的弟弟？他弟弟经常给他买东西，看他,不是，就是去年认识的,是亲弟弟吗？ // 你对老婆表达你的感觉了吗？ // 点我头像关注。电话详细咨询 // 理解你的困扰。和她谈谈。 // 不是弟弟吧 // 是相好吧
1.3,女 双方分居两年，男方提出离婚，女方怎样可以不离婚？,,点击我的头像加关注，点图文咨询 // 孩子多大？ // 分居满两年上法庭起诉离婚就可以判离婚了。 // 美女，为何分居这么久，有什么矛盾吗？ // 你坚持的意义动力是什么 // 第一次有一方不同意就不会离，但是半年之后再起诉就回离婚。点我头像关注私聊或者电话交流
1.3,"女,老公经常在外过夜，回家后我们分居睡觉，我该怎么办",要到一个月了！就是在上个月我做了人流后就开始了 // 结婚十几年了，有两个孩子,多久了？ // 你们结婚几年了？有孩子吗？ // 危机 // 看来你们之间是存在着一些隔阂，是哪些原因影响你和他的关系了吗？ // 他以前也有类似情况吗？ // 最近有什么矛盾吗？
1.3,我老婆不管自己的儿子，去照顾她爷爷，我很讨厌她爷爷！,她爷爷是我岳父的爸 // 没有 // 我不喜欢她爷爷，脸皮太厚了 // 孩子哭，不好带 // 各有各的家，各操各的心，自己的不管，跑去管人家 // 她爷爷有3个儿子2个女儿，他们都不管 // 可总得顾一下家吧 // 她去照顾她爷爷不管家，我很恼火 // 我制不住她，也许是太疼她了，什么事都随着她 // 我下次去的时候要说老人，叫他自己的孩子们来照顾他 // 这老人害的我和老婆都吵几次了 // 最好的结果就是让他去养老院 // 算了，就当她给自己的爸妈尽孝道了 // 子女不管，总要为自己想想后路 // 不用了，我只是想让自己的抱怨与愤怒找个寄托,她照顾生病的爷爷也是情理之中啊 // 她爷爷不是你父亲吗，你们是二婚吗？ // 她不在你可以照顾孩子啊 // 哦，她自己的爷爷 // 嗯 // 她父母照顾了吗？ // 她跟爷爷感情一定很好 // 点击我头像加关注私聊咨询 // 孩子多大了？你有些手忙脚乱，是吗 // 她和他爷爷是不是感情很好呢？ // 理解你的心情，和抱怨 // 孩子一直是老婆自己带，是吗？ // 你可以利用这个机会，和孩子多亲近，学习怎样和孩子相处， // 亲，那是她的爷爷，亲情不能分割的 // 你这么说，有些狭隘了 // 说明你找了个好老婆，重情意 // 做好自己，莫管别人怎么做， // 换位思考一下，你的心情就好多了 // 你老婆是善良的，有情有义的，你应该珍惜，而不是抱怨指责 // 偶尔特殊情况你是男人多点胸怀多担待下吧 // 孩子由你来带，也是你成长的机会，负起自己的责任吧 // 确实是，孙子女不是第一赡养人的，你有这样的想法我能理解了。 // 可以理解，亲 // 但你能控制住她吗？ // 那就接受吧，辛苦点，相信她会感激你，会回报你的！ // 你这么说，不怕影响，你们夫妻关系吗？ // 亲，这件事，和爷爷无关，和你的观念有关。想想，你是一个以自我为中心的人吗？ // 有些时候，自己是需要改变的 // 那不是你爷爷，是你亲爷，你就不会这么处理了吧！ // 看前面的话，我理解你，看到你这句话，我只能呵呵了。 // 你最好付费咨询，找个老师具体谈谈你的婚姻，对你会有好处的。祝好 // 你需要成长起来 如此就不会抱怨了，有这样的妻子是你的荣幸。好好珍爱
1.3,我很讨厌我老公整天玩游戏，喝洒，为这事我们吵了好几次，,,你们结婚多长时间了孩子多大？ // 吵架不是结论问题的方法 // 点我头像关注私聊或者电话 // 想办法让他拜倒在你的石榴裙下，或者你拜倒在他的牛仔裤下。
1.3,女 爸爸40了，我发现他好像出轨了，妈妈不知道，我该怎么做？,17了 // 感情挺好的， // 不知道怎么开口给他说,他好像出轨了？ // 美女 // 不要和妈妈说，你多大？ // 可以和父亲沟通，看看他怎么说 // 爸妈的感情怎么样？ // 也许你看到的只是表面 // 有些时候善意的谎言，也是必要的，但是你要找个合适的场合和时间跟爸爸沟通一下。 // 你能怎么样？只能假装不知道！
1.3,老婆死心可以挽回吗，他说我是人渣，已经死心了，我也打过他,能不能挽回 // 快三个月 // 有小孩子，26.21没有登记 // 怎么认识两年 // 没有结婚,她的这个死心死了多长时间了？ // 你们结婚多长时间呢？年龄多大了？ // 她为啥死心。你能把她死心的原因化解了吗？ // 可以打开头像 开心咨询 我们一起努力娶挽救婚姻。 // 点击我头像，详细咨询，帮助你挽回情感 // 既然现在是人渣，就改变成人中鳳，她也许就回头了 // 要想挽救你的感情，你需要为她做些事情，你愿意吗 // 你对自己怎么看呢？ // 你愿意改变吗？ // 她说你是人渣 你认同吗？你眼中的自己是什么样的呢 可以私聊吗
1.3,我今年15.我爸我妈感情不是很好还不做了段，我日子非常难过，,,他们想给你一个完整的家 // 在这样的家庭长大，确实比较难过！ // 可是你不想家里总是没有和谐愉快的氛围是吗 // 所以你很难过 // 难过得日子 // 你可以把你的这样的想法有机会和爸妈沟通一下 // 亲，父母，家庭我们无力改变，我们可以做好自己，尽量不受他们的影响
1.3,"女,27岁,我喜欢上一个大我16岁的男人，可所有人都不同意？怎么办？",,你喜欢他什么呢 都不同意的理由呢  他是单身吗 // 点击我头像加关注选择图文咨询，和我对话帮你详细分析 // 美女 // 他有家庭吗，他对你好吗？
1.3,老婆要和我离婚怎么叫也不回来为了两个孩子我不想离婚我该怎么办,说我的毛病多喝酒 // 我们结婚十二年 // 我去找她认错了 // 只要他回来我什么毛病都能改 // 我们分开快一个月在娘家 // 有什么办法 // 她是这么说 // 我该怎么挽回 // 我有挽回的余地吗,我很理解你的感受，你老婆为什么要离婚呢 // 你们结婚多久了  她离婚的原因呢 // 想过什么方式进行挽回吗 // 假如改掉你的喝酒呢 // 你想过改变自己的这些毛病吗？你有改变吗？ // 你可以改掉她不喜欢的缺点啊 // 她是很决绝的吗 // 分开多久了  她去了哪里 // 关键不要让她相信你能够改变。 // 其实，十二年，老婆为了你没有改变坏习惯而失望了，是吗 // 你现在感觉很无助是吗 // 如果真想挽回我们需要的不仅是自己的决心，而且是行动。 // 你现在的无助的状态会影响你的挽回。 // 我私聊你了，你点我头像，点图文咨询可以看到 // 点击头像关注并且私聊吧
1.3,"女,我九七年的 对象九三年的 我父母不同意 态度坚决 我该怎么办。",原因就是说我小 我们还不在一个市里 说他们老了 没办法照顾他们 // 我要怎么办,父母不同意的原因是什么呢？ // 亲，父母反对的原因是什么呢 // 原因是什么？ // 如果你不知道怎么办？至少也要知道自己想要什么？为了想要的可以做些什么？你的幸福不是谁能给你的，不是谁能算出来，而是你自己亲手播种出来了！你目前的每一个决定都影响着未来，正因为你现在看不到美好的未来，你才需要相信，相信你可以赢得美好的未来，并需要为之而持之以恒地去努力，还需要讲究方式方法，讲究策略技巧，才能事半功倍！如果需要婚恋情感策略指导，请及时加关注私信留言给我，我会在第一时间给予您回复！
1.3,女 您好，从小父母吵架，家庭充满暴力，春节回家很压抑，该如何解决。,如何接纳父母啊！,看你怎么看待暴力 // 现在还吵吗 // 你是如何处理的呢？ // 接纳父母，理解父母 // 你回家的时候仍然在吵架吗？你多大了？
1.3,不知道怎么说，我对老公没有感情，可是现在有个九个月的宝宝应该怎么办,第一次用这个不太会用 // 希望有人可以帮我解答 // 我也不知道，他很多事我也不知道他怎么想的,老公什么反应呢 // 他怎么看待你们婚姻的？ // 问题不是像你想象的那样简单，你问什么，老师就能马上回答，如果是那样，老师岂不成了神仙？解决你的问题需要详细了解情况，分析原因，才能最终给出解决问题方法。理解吗？ // 你的老公之前就没有感情，还是结婚之后慢慢没有感情的呢！ // 点我头像，再点图文咨询，与你私聊好吗？ // 你们之间具体发生什么不舒服的事情了吗 // 付费咨询，电话沟通方便 // 那么他对你的感情怎么样呢？ // 点击我的头像加关系，电话咨询 // 解答你问题前，我想问问你，你是从什么时候和你老公没感情了？
1.3,妻子和婆婆脾气合不来怎么办，两个人经常因为一点小事就大吵，我该怎么办,关键现在不知道怎么调合了 // 妈妈在家看孩子，老婆回去都不吃饭了 // 没有,婆媳矛盾，是很普遍的现象，做老公的起桥梁作用很关键 // 看似是婆媳关系，其实是三角关系，您是核心，我能帮助您 // 我想在这个过程中，作为家里的男人，也是有很大的责任的 // 你有做过一些加剧她们关系恶化的事情吗？ // 我可以帮助你，还有点击我的头像加关注，预约电话咨询
1.3,"女,总觉得老公对我不好，我们总吵架，一吵架就动手打我，他从来不承认错误，",果断解决怎么解决 // 有个孩子 // 因为这个我还自残了， // 他有胃病挺严重的，还总是说我自私,暴力男，肯定不行。 // 打你。怎样打的 // 形成习惯。他习惯打你。你习惯挨打。必须果断解决。 // 点击头像联系专业咨询指导 // 你本身心理就有问题 // 愿意付费咨询吗 // 点击头像联系付费咨询 // 亲，为什么总吵架呢？
