s1,beginning_description,following_from_self,following_from_others
1.3,"女,小时候寄养在别人家里  大了和父母一起住  父母物质上对我挺好的  但是如果稍微对我发火或者骂我  我心里上承受不了要跟他们反抗  对别人不是这样的  对其他人很和善",24岁,你多大了？对父母有些怨恨了 // 内心会有因被寄养而产生的对父母的不满，有时会通过别的形式表现出来 // 美女
1.3,女 我堂姐经常被她妈妈欺负，家里有个弟弟，家里人重男轻女，弟弟被娇生惯养，妈妈又暴力，爸爸亲戚天天叫她忍，又遭遇校园暴力，她经常问我该怎么办，我该怎么办？,她天天要去干活，没有时间学习，又不被亲戚接纳 // 都14,你需要告诉他，她学会进行自我的接纳，自我的鼓励 // 你可能没有很好的办法 // 让她来做心理辅导吧，我可以帮她。你点我头像点关注。 // 你多大了？ // 她需要自己强大起来……需要可以点我详聊……希望帮到你～
1.3,"女,30岁,我和我老公结婚四年 一直处在争吵中 我觉得他不求上进  大男子主义 他觉得我说话过激 对他父母不尊敬  现在他提出离婚 我不想离婚 孩子才一周岁 请问我该怎么办？",,其实你并不喜欢他，两个人在一起一直争吵了，为什么一定还要在一起呢？ // 美女 // 为了孩子只是借口，如果最后孩子判给你一样可以养孩子，只是我觉得你有点太依赖他 // 改善你们的关系是关键 // 经营婚姻情感是一门学问，需要用心也需要智慧，否则容易出现各种矛盾和问题。如果需要深入系统的咨询辅导，可以点击我的头像预约正式咨询，以便我们更好的帮您。
1.3,我想跟老公离婚我太压抑了.他总是骂我.一生气不管别人怎么样就是骂人摔东西他自己解气了 可是我呢。我结婚2年了 我感觉我心理快承受不住了。我是不是病了？ 他有皮肤病,26了 // 牛皮癣伴随他10多年了所以我理解他脾气暴躁的原因我总是让着他 // 他很在意。不敢穿短裤和短袖 // 我感觉应该是吧要不然我怎么安慰自己呵呵 // 我感觉压抑的要死掉了！我是病了吗？ // 沟通过可是没用他控制不住。他自己都说你都知道我什么样。我消气就好了 // 那要治疗吗？,你多大了 // 什么皮肤病？ // 他很在意自己的皮肤病吗？ // 你认为他的脾气和皮肤病有关系？ // 你的不舒服，和他沟通过吗？ // 学会合理的宣泄自己的情绪 // 你确实病了！你的压抑无处排泄 // 是的，是需要做心理辅导 // 美女 // 您可以通过心理咨询辅导舒缓压力、打开心结，了却烦恼。作为心理咨询师，我能理解您的感受，我会尽力帮助您。 // 姑娘
1.3,女 一个星期了，告诉老公，如果不来接我，怀的二胎不要了，他一直没来“原因是：和他父母吵架了，回娘家一个多月了，让他父母来接我，他偏不来”，是不是考虑离婚了！,前几天我妈去接我和孩子玩，他父母不让出去，其实孩子有点发烧。我非要出去，就和他们吵了起来，他们就到大街上把我手中的孩子抢了回去，我妈就跟我回家了，问怎么了，他父亲就说的我的各种不是，他妈妈把儿子抱出院子，不让我抱，我妈说让亲家把孩子抱过来说说话，孩子我们不抱走，他父亲还不依不饶，让我妈带我滚出去，我妈气的就回家了，他父母就是不让我儿子来我家，我父亲有病，我的家庭一般，他们是正式工人，家庭好一点，但是看不起我们，孩子一岁半，就来了三四次，两家距离不过几里路。 // 我特别生气，我对象当天晚上听他妈说了，就自己出去住了，我都怀二胎六个月了，他自己出去住，我就更失望了，我第二天，就回娘家了，我妈气的不行，说怎么他们父母对你这样，我是那种受了委屈也不怎么说的人。我父母就让我对象说说什么问题，我对象什么也不说，起身要走，也不问我，我父母说，让你父母来说说吧，到底什么怎么回事，他走后，让别人给我父母说，我想回去，就回去，不回去就算了，他父母不回来的，这样过了几天，给我打电话说，要不要接你，我就说，让你父母来，我们把什么事情说清楚，他说不可能，我过了几天，告诉他，我想和你重新开始，你让父母来说说我们的错误，我们以后不要这样了，我俩是别人介绍的，闪婚！他说让他二大爷来，我说你不让你父母来我不回回去了，他说他父母不可能来，我爱怎么着就怎么着，我说你你父母不来，肚子里的孩子，我不要了，本身我也不想要了，他说打掉孩子不是过不过的问题，他和我没完。吵架都一个月了，我该怎么办，家人听从我的意见，他一直说，他不让他父母来的，我就更伤心了，为了面子，媳妇孩子都不要了吗，这还是你父母把我们哄出来的呢？ // 我老公对任何人很冷淡，只有对他自己的父母很好，对我的家人也是没什么话说，对我一般，有的时候很好，有的时候也不好，所以，我对他的父母也是一般，我们有个孩子，他父母看着呢，我们在县城打工，不怎么回家看孩子，我们两个做父母的也挺不合格。   他挣钱自己花，我也是自己花，工资差不多。他对我父母不怎么说话，我对他父母也不怎么好了，因此，他父母也不喜欢我，我父母也不喜欢他，为了孩子，我还是能忍下下去的。,为什么和婆家吵架呢 // 老公是什么样的处事风格？ // 理解你的心情，你现在是怎么想的 // 一点小事，至于离婚吗？作为母亲，您考虑一下孩子的成长吧 // 不要难过，你们都有过错的。你真的打算离婚吗？ // 沟通 // 愿意和我详细聊聊吗 // 要互相理解 // 做什么事，要考虑孩子，是重要的。
1.3,"女,你好 我现在怀孕5个月了是二胎 但老公一直都反对我在生一个 他认为有了2个孩子以后我们俩的时间少了 经济压力大 弄得现在我都想把孩子打掉 可又舍不得 我该怎么办才好？",,微笑] // 你都坚持5个月了， // 试着去说服他 // 任何理由杀掉孩子，都不妥当， // 此类重大问题建议一对一正式咨询，点击头像可进入咨询页面 // 哄哄你老公 // 如果当初不想要为什么要等到现在呢？已经五个月了，现在去打掉孩子，对身体是很有影响的，毕竟是一条生命，再慎重考虑一下吧。
1.3,男 我父母一直挑我毛病，几乎每天都训斥我，我受够在这家一直待下去，我努力的时候他们在干嘛。所以我现在经常不回家，去网吧熬夜或者去别人家暂住，心理是不是出问题了。,高中 // 昨天晚上到家，今天又说我这说我那的，我上了一星期课了，我回家放松都不让。 // 现在整的我，星期六星期天我都不想回家。 // 还不如成天泡在网吧里自由， // 挺好的主意,你的处境可以理解 // 是啊 // 你多大 // 你多大了？ // 上学沒？ // 不需要逃避 // 把成绩提上去你说的都不是问题了 // 父母的问题更多，他们的父母大概也是这样的方式 // 你去自杀吧 // 我们可以慢慢调整过来的！
1.3,女 因老公和人吵架，导致舅舅眼睛被人打瞎一只，不知道真相时我可以轻松一点，现在知道是老公间接的害了舅舅，我心里很愧疚，感觉对不起家人，为什么嫁了一个口无遮拦的人,我感觉没脸面对舅舅了 // 现在舅舅还在住院，打人的也跑了，刚刚才知道是老公的原因在多数 // 不知道，我现在还没和舅舅联系，可能心里会有吧，只是顾虑我不会说 // 是的，可这事情发生了我还能和他好好过吗，我不可能当不知道 // 我就觉得对不起舅舅,美女 // 舅舅有埋怨你老公吗？ // 舅舅顾虑的背后是什么呢？他是希望你们夫妻和睦的对不？ // 首先这件事事情跟你一点关系都没有
1.3,"女,自从引产以后，每天吃不下，睡不着，很敏感。老公也没什么时候陪我，经常和他吵架。他说一句什么我都会很在意的想半天。越想越哭。也有了轻生的念头。其实就是很粘人。",因为宝宝发育不好 // 我控制不了自己的情绪，得不到老公的关心和陪伴，我就会很焦虑。会哭会闹,先调整自己，和老公搞好关系 // 为什么引产呢？ // 心焦体弱。 // 咨询疏导 // 点击头像 // 联系咨询
1.3,女 结婚两年了，因为有孩子，婚姻基本上破解了，舍不得孩子忍了下来，真的很难过，很痛苦，如今又怀孕了，丈夫不体谅，没有爱的婚姻不知道该不该走下去，可又真的舍不得孩子,怎么办？孩子才一岁多，因为跟丈夫吵离婚，回娘家半个多月，太想孩子自己回来了，孩子出生到一岁多都是自己带，看到孩子很可怜，痛恨自己为什么要离开孩子，可是回来了和婆婆住一块，老公又无话可说，冷暴力，真的很难熬 // 以前因为和婆婆住一块，婆婆很强势，害怕这种生活，这次和老公吵架吵的太厉害了，回来了几天觉得和婆婆的关系还可以改善，和老公的关系无从下手，一直很苦恼 // 觉得老公不爱自己了，怀孕自己带孩子的时候自己回来还得做饭洗衣服，现在我婆婆回来了，我婆婆下楼带孩子，我在家躺那休息，他老是让我干这干那 // 我还怀着孕，快五个月了，是女孩，大宝也是女孩，不想要了，我一直不想做，可是生活逼的我不得不这样做，他们家重男轻女，还有我必须得上班了 // 不知道，他什么都不给我说 // 我只能主动给他说,婚姻破裂的原因是什么 // 很多女人都是这样的感觉 舍不得孩子  面对丈夫又无法继续婚姻 感到绝望 // 对自己很重要的问题，最好选择正式咨询进行系统解决。点击头像可进入预约页面。 // 可以改善夫妻关系吗 // 是不是可以提整一下自己的思维 既然为了孩子选择了婚姻 那么就要尽力在婚姻内把关系协调好 // 和老公的关系也是可以改善的  嘴上老公不说什么 实际上心里或许也想改善呢 只是和你一样无从下手 不会表达 // 你老公不爱你了，回娘家半个月自己回来 // 美女 // 咱们很像，我也是这样忍不了了，离了，可是现在后悔了，想孩子啊，现在又想着复合，所以一定要想清楚再做决定
