s1,title,following
1.3,如果自己的老公，对一个家没有责任感，还有家暴，怎么办？,嗯，自由恋爱，结婚3年了  两个孩子 // 委屈  后悔，无力， 对这个世界感到不公平~ // 每天，吃完睡，睡完出去玩，回来吃，睡 玩，每天都这样， 之前不这样 最近变成这样了 // 其实我要的不多，  没奢望轰轰烈烈，但求，平平淡淡，有钱没钱都可以， 一家人小吵小闹，都可以 // 我和他不会沟通，永远他是对的，我是错的，一块沟通只会带来不愉快， 开支都他爸妈，我们在做点生意，孩子我和他妈一块带
1.3,"女,29岁,夫妻经常吵架，基本上是因为家庭锁事还老公 喜欢赌博","经常吵架怎么办 // 女,29岁,夫妻经常吵架，基本上是因为家庭锁事还老公 喜欢赌博"
1.3,我老婆每天用各种理由，找我各种事，挑我各种毛病，跟我闹离婚,有没有专家在线 // 婚姻双方都失去了信任怎么办 // 我老婆总是怀疑我 // 若是晚上晚回家了 // 那就不得了 // 我是做业务生意的，很多时候要跟别人谈事情，而且喝酒，最近我连酒嘟不喝了 // 没有，还是一样，每天找察
1.3,"女,领证5天被丈夫暴打，我该何去何从，婚前他还有个私生女，怎么办",
1.3,男人有小孩再婚女方会担心什么她家人会考虑什么？请专家给我答案？,我有小孩离婚了，现在在恋爱女朋友说不能接受小孩，她家里也不能接受，我想知道我女朋友担心什么？她家人在考虑什么？ // 我就是不知道，还是请专家帮忙
1.3,我感觉我老公对待家庭问题比较偏激，一见到他的父母就会无视我的存在,平时我们在一起他还会听我的，我说什么是什么，可是只要他父母在，我们说话就变成吵架
1.3,妻子与婆婆关系不太好，妻子性格内向，好多事情爱钻牛角尖，说不通。,丈夫 // 算是吧
1.3,和老公吵架，惊动了双方父母，现在我们分居了，我不想离婚，该怎么办,不知道怎么修复 // 求指点 // 我尝试去老公屋里，但是老公不让进 // 也告诉老公我很后悔 // 也告诉老公我很后悔 // 怎么正式咨询是收费吗 // 刚开始他不搭理我，就是分居，这几天好点了，我们也谈未来，说孩子，但是他就是不让我去他屋里睡， // 今天七七我告诉他，我想他，我主动亲吻他，完事后，他还是让我出来，还说孩子来之前想都别想去他屋睡，孩子现在放假在公婆那 // 我该怎么办呢 // 如果您是收费的，请问我怎么交费呢，真心需要专家您的解答 // 图文吧 // 请问我该怎么办呢 // 不知道怎么买了
1.3,没有感情的婚姻该怎么办，整天为了一点小事就吵架，真的很累，纯属闪婚,怎么调整？？ // 有了孩子 // 现在冷战，没有共同语言 // 吵架全是鸡毛蒜皮的小事 // 都是说着说着就吵起来了， // 都有 // 嗯嗯 // 在一起没多久就结婚了 // 有时候感觉太在意他，
1.3,因为生育能力不能自然怀孩子，男方的父母跑到女方家去要钱，再就是离婚,领了 // 要做试管的钱 // 现在是要离婚了 // 刚刚好像问过你们 // 没有 // 没有 // 都是我自己出去去看的 // 哦哦 // 哦哦 // 起诉可以要求男方给女方补偿吗 // 哦哦是吗 // 哦哦是吗 // 男方非要离婚，甚至赶我出家们，晚上不让我睡觉， // 起诉可以要求他补偿吗 // 精神损失费 // 被他家里人折磨 // 法院会判我净身出户吗 // 经常被他打，以前还把我嘴巴打出血过。 // 他的工资他每个月自己用没有给过我一分钱 // 最主要的是被他赶出来现在没有地方住 // 也没有稳定工作和收入 // 生活也成问题
1.3,谁能帮帮我！！我刚结婚7天，，因为点小事情，岳父让我媳妇跟我离婚，，,我刚刚结婚，16号结婚的，，还不到一个星期，我娶我媳妇给拿了5万，，媳妇家是黑龙江的提前一天来的，吃饭，住宿我安排的，，住宿安排在洗浴的客房，，我结婚收礼金收一万多，给我妈妈了，，我的岳父跟我要，要我把钱给他女儿，，改口给我1000也要，说给他女儿！！我不明白，，今天还说要是不给钱从我妈妈那里要回来，就让他女儿跟我离婚！！这属于，骗婚姻么 // 我的岳父说，住宿安排洗浴不好，挑里，，安排洗浴走的是，后门客房的门！我岳父就挑理，今天就跟我急了，，要我每月拿2000生活费用，，我自己跟妈妈开的ktv现在买卖不好，，马上要交房租，我把我收的彩礼金给妈妈了就，，这面媳妇跟岳父就不乐意了就，飞跟我要这钱！！这店马上交房租了，我给妈妈应该的我感觉！！ // 今天，打电话，就破骂的，啥都来了！！ // 可能很晚了，打扰你了！ // 我的支付宝，让我媳妇给帮她密码了，我不知道，，明天可以给你付费！
1.3,婚姻进行不下去了，离婚怕伤了孩子，不离，没法过下去，已没有感情分居好久,在这样的日子里我快成神经病了 // 在这样的日子里我快成神经病了
1.3,刚结婚一年    有了一个七个月的宝宝    现在发现跟他根本聊不来     甚至到离婚地步,最近总是吵架    真不知道该怎么继续
1.3,老公有外遇，我要怎么才能挽回他，我的性格又是比较倔强强硬的那种，我要怎么做,知道 // 他对我很不好 // 他对我很不好 // 现在我们之间没法沟通，因为一点小事都会吵起来 // 嗯，估计他都巴不得我离婚呢 // 我们俩个离过一次婚了，然后他跟那个女的结婚，又离婚了，又跟我复婚，复婚是他下跪求我回来的，所以我同意了，可我回来之后发现他还和那女的联系紧密，我现在都快承受不住这种状态了，精神要崩溃了 // 我该怎么办啊
1.3,"女,老公在刚结婚后出轨说不要我了，要跟我分手，我该怎么办，心里很难受，该怎么解决",他说他不喜欢我了，喜欢上别人了 // 结婚才刚2个月 // 我想去挽回，毕竟我现在已经怀孕了，他这样对我，我感觉整个人要崩溃
1.3,"女,结婚一年，孩子7个多月，一直吵架，这次吵架后，已经和我冷战一个多月，要不要离婚",
1.3,为什么自己的亲生父母对自己不是真心 虚情假意 想方设法的将自己置于不仁不义的位置。,
1.3,我和我老婆是裸婚，但我觉得感情一直很好，也吵架动过手，孩子8岁了。现在她想离婚，我能挽回么？,我挣钱少，光吵架 // 没有，我真不想离
1.3,老公两次背叛我怎么也原谅不了，想到他和别人睡过心情就好不起来，我该怎样调整我的情绪，好痛苦。,他不肯离婚，对我很好，但我忘不了他对别人好过亲蜜过，心情好坏，怎么可以忘记啊 // 怎样调节?都过去好久了一天比一天难受 // 怎样咨询
1.3,孩子一岁多了。我们没有结婚证。孩子他爸爸，出手打人，不是一次两次的是啦。我现在想离婚，想要孩子,5****4 22:48:38   孩子一岁多了。我们没有结婚证。孩子他爸爸，出手打人，不是一次两次的是啦。我现在想离婚，想要孩子
1.3,孩子一岁多了。我们没有结婚证。孩子他爸爸，出手打人，不是一次两次的是啦。我现在想离婚，想要孩子,可是没有结婚证 // 孩子爸爸 也想要孩子。我不是不可能让孩子离开我 // 孩子归我的可能性大吗？ // 好的谢谢 // 那要是 孩子爸爸 给我怎么办 // 不给我
1.3,"女,26岁,双方感情不和，男方有家暴倾向，无业游民男方，刚生完宝宝，女方如果离婚，怎么是最有利的，孩子归他",是的， 我不想要，他要孩子，我就把孩子给他，这样他会给我精神损失费吗
1.3,你好，我想离婚，原因他有家暴，可没有证据，有一女儿一岁多，我能起诉成功吗？该如果去起诉呢？需要怎么做，,离婚女儿归谁 // 不同意，我该怎么办？ // 要走那些法律程序呢？ // 有几万元存在
1.3,"女,喜欢一个男孩，但是父母不同意。怎么办？父母觉得那个男孩子的工作不好，我现在已经24了，父母还是反对我处对象。",在吗？ // 我俩都是24 // 多少钱呀？ // 这么贵呀！
1.3,女，十九岁，和我男朋友好了三年，我父母叫结婚，这样不好，时间久了，可是，我们都还不想结，和他们有说不通，该怎么办,两个都不想结，因为年龄不到，父母是为我好，说这样对我的名誉不好
1.3,我妈妈因为我坐牢得了抑郁症吃了好几个月治疗抑郁的药了也没有好转，她老觉得自己活的没意思，我想问一下专家该怎么办？,
1.3,老公出去喝酒两天一夜没回来给他打电话他还有理了，我自己在家带两个孩子我应该怎么办？除了离婚还能有什么让他长记性？,我也考虑到孩子，我想知道有什么办法能让他改变呢 // 不能发了
1.3,你好  最近感觉很无耐 也许在我女儿小时候管的太严  他今年2O岁了  感觉她情绪变化特快  说变就变  _一点也不考虑周围的环境,
1.3,"女,公公都不听家里人的劝说做事都是一意孤行，结果都是失败的，明明是错了，然后还是执意的做他想做的，我们需要怎么办呢",很固执
1.3,"女,我婆婆是一个刁钻、刻薄、小市民心理极其严重的人，我很后悔嫁到她们家，可是已经有了孩子，好矛盾，但是我不害怕离婚。",
1.3,我姐夫不让我姐上班，整天在家疑神疑鬼的，不让我姐接触外面的人，连和朋友出去吃顿饭都不行，动不动就和我姐吵架怎么回事啊！是不是他心里有毛病,
1.3,我结婚两年了，拿结婚证只有几个月，有一个女孩，怀孕8个月了，我们家都无工作，因性格不合，对方有家庭暴力，无法忍受想离婚，希望争取女孩的扶养权，,
1.3,我是一名高三学生，马上面临高考。但我家的情况却令我不知所措。我父亲同时和两个女人在一起，且都有孩子了，每天我都生活在一复杂的环境里，我该怎么办,我真正要的是我爸爸和一个女人好好的生活在一起，没有复杂的关系，没有私生子，爱我，关心我，他们不吵架 // 但我想我并不能改变什么
1.3,最近老婆一直脾气暴躁 身体也不好 我们一直吵架 说我不理解她 现在特别害怕和她说话 说两句就是往你心里捅刀子的话！真不知道该怎么劝解她 害怕她会得抑郁成疾,什么意思
1.3,"女,你好，我的家庭遭遇小三，总半夜打电话，我家每年收入20多万，所剩无几，我前夫接我她总是在捣乱造谣，我很想挽救家庭为了我女儿，她都13岁了，我该怎么办？",怎么付费
